device,lat,lng,region,service,sub_service,sum_amount,count_amount,hour,minute,dofweek,day,month,No
sbm67308,NULL,NULL,NULL,debit,debit,100,1,7,48,2,20,9,7714
sbm42815,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7715
sbm42809,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7716
sbm42808,NULL,NULL,NULL,credit,special_topup,50,1,10,7,2,29,3,7717
sbm137,NULL,NULL,NULL,topup,topup,100,1,15,17,6,14,5,7718
sbm428,NULL,NULL,NULL,debit,payment,25,1,8,22,2,11,10,7719
sbm88,NULL,NULL,NULL,transferout,transferout,100,1,14,58,3,23,3,7720
sbm42799,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7721
sbm42794,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7722
sbm42789,NULL,NULL,NULL,fee,fee,15,1,13,15,4,18,8,7723
sbm67350,NULL,NULL,NULL,debit,topup_bank,50,1,17,26,5,16,9,7724
sbm67350,NULL,NULL,NULL,topup,topup,100,1,17,23,5,16,9,7725
sbm67413,NULL,NULL,NULL,debit,transfer_bankscb,100,1,14,22,0,16,10,7726
sbm67413,NULL,NULL,NULL,topup,topup,100,1,9,29,6,17,9,7727
sbm42789,NULL,NULL,NULL,credit,activities,500,1,12,20,3,17,8,7728
sbm42786,NULL,NULL,NULL,transferout,transferout,10,1,10,42,5,7,1,7729
sbm42786,NULL,NULL,NULL,transferin,transferin,10,1,10,43,5,7,1,7730
sbm67498,NULL,NULL,NULL,credit,credit,20,1,11,33,3,21,12,7731
sbm42786,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7732
sbm42783,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7733
sbm67498,NULL,NULL,NULL,debit,payment,35,1,7,57,2,11,10,7734
sbm67498,NULL,NULL,NULL,debit,transfer_bank_scbpayment,110,1,12,55,2,1,11,7735
sbm67498,NULL,NULL,NULL,transferin,transferin,110,1,12,53,2,1,11,7736
sbm42777,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7737
sbm42776,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7738
sbm42775,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7739
sbm42771,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7740
sbm675,NULL,NULL,NULL,fee,fee,15,1,17,53,0,24,7,7741
sbm137,NULL,NULL,NULL,debit_rev,debit_rev,10,1,16,44,4,19,5,7742
sbm42770,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7743
sbm42769,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7744
sbm67585,NULL,NULL,NULL,transferin,transferin,9,1,16,32,4,22,9,7745
sbm42768,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7746
sbm676,NULL,NULL,NULL,credit,promotion,5,1,13,43,1,30,5,7747
sbm42764,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7748
sbm676,NULL,NULL,NULL,debit,topup_bank,2000,1,12,47,3,3,8,7749
sbm676,NULL,NULL,NULL,fee,fee,15,1,12,47,3,3,8,7750
sbm137,NULL,NULL,NULL,debit,transfer_bank_scbpayment,200,1,13,7,4,15,12,7751
sbm136,NULL,NULL,NULL,fee,fee,15,1,23,52,3,7,9,7752
sbm42733,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7753
sbm42731,NULL,NULL,NULL,debit,commission,11.6,1,10,56,2,6,9,7754
sbm42731,NULL,NULL,NULL,credit,promotion,16,1,8,45,3,8,6,7755
sbm42731,NULL,NULL,NULL,credit,credit,33970.8,1,17,30,4,17,11,7756
sbm67662,NULL,NULL,NULL,debit,transfer_bankscb,100,1,20,50,1,17,10,7757
sbm67662,NULL,NULL,NULL,topup,topup,100,1,9,19,6,17,9,7758
sbm42731,NULL,NULL,NULL,commission,commission,52047.2,1,12,41,5,7,10,7759
sbm42728,NULL,NULL,NULL,transferin,transferin,17,1,15,28,2,15,2,7760
sbm42728,NULL,NULL,NULL,topup,topup,70,1,8,56,4,20,10,7761
sbm67674,NULL,NULL,NULL,debit,transfer_bank_scbpayment,700,1,8,30,4,1,12,7762
sbm42728,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7763
sbm67709,NULL,NULL,NULL,credit,topup_scb,200,1,22,25,0,18,12,7764
sbm42727,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7765
sbm67709,NULL,NULL,NULL,debit,prepaid_ais,200,1,22,27,0,18,12,7766
sbm42726,NULL,NULL,NULL,debit,prepaid_ais,10,1,22,14,1,26,12,7767
sbm67709,NULL,NULL,NULL,debit,transfer_bankscb,200,1,7,44,6,8,10,7768
sbm67709,NULL,NULL,NULL,debit,transfer_bank_scbpayment,10,1,20,24,4,24,11,7769
sbm42726,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7770
sbm42726,NULL,NULL,NULL,credit,topup_kbanktopup,100,1,22,6,3,21,12,7771
sbm67752,NULL,NULL,NULL,debit,debit,27,1,19,40,3,12,10,7772
sbm42725,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7773
sbm42724,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7774
sbm42723,NULL,NULL,NULL,topup,topup,200,1,12,2,4,11,8,7775
sbm132,NULL,NULL,NULL,fee,fee,15,1,5,13,3,3,8,7776
sbm42723,NULL,NULL,NULL,debit_rev,debit_rev,2000,1,13,16,3,25,5,7777
sbm68011,NULL,NULL,NULL,debit_rev,debit_rev,1900,1,15,20,1,3,10,7778
sbm42723,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7779
sbm68013,NULL,NULL,NULL,credit,topup_scb,100,1,11,48,3,9,11,7780
sbm42720,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7781
sbm42719,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7782
sbm132,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,1,1,16,11,5,4,11,7783
sbm42718,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7784
sbm68021,NULL,NULL,NULL,debit,debit,100,1,21,25,6,24,9,7785
sbm68021,NULL,NULL,NULL,topup,topup,100,1,17,41,5,23,9,7786
sbm42717,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7787
sbm42715,NULL,NULL,NULL,transferout,transferout,34,1,12,43,1,6,6,7788
sbm42715,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7789
sbm132,NULL,NULL,NULL,debit,transfer_bank_scbpayment,80,1,16,59,2,8,11,7790
sbm42712,NULL,NULL,NULL,transferout,transferout,100,1,10,48,4,8,9,7791
sbm68029,NULL,NULL,NULL,credit,topup_scb,33,1,9,46,6,26,11,7792
sbm42712,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7793
sbm42711,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7794
sbm68029,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,0,17,5,7,10,7795
sbm68029,NULL,NULL,NULL,manualtopup,manualtopup,100,1,19,0,5,23,9,7796
sbm42710,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7797
sbm42709,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7798
sbm68040,NULL,NULL,NULL,credit,promotion,115,1,15,2,4,24,11,7799
sbm42708,NULL,NULL,NULL,transferin,transferin,17,1,8,43,1,7,2,7800
sbm68040,NULL,NULL,NULL,debit,topup_bank,15,1,16,29,4,29,9,7801
sbm68040,NULL,NULL,NULL,topup,topup,100,1,14,22,5,16,9,7802
sbm42708,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7803
sbm42707,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7804
sbm131,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,17,43,3,12,10,7805
sbm42704,NULL,NULL,NULL,transferin,transferin,300,1,15,57,5,27,5,7806
sbm427,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,13,1,7,49,3,16,11,7807
sbm42660,NULL,NULL,NULL,topup,topup,200,1,16,28,1,18,7,7808
sbm68072,NULL,NULL,NULL,debit,transfer_bank_scbpayment,70,1,5,21,1,21,11,7809
sbm42624,NULL,NULL,NULL,transferout,transferout,100,1,14,19,0,6,2,7810
sbm42624,NULL,NULL,NULL,debit,pay,200,1,9,39,3,11,5,7811
sbm68074,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,12,7,6,22,10,7812
sbm42621,NULL,NULL,NULL,transferout,transferout,40,1,12,43,4,12,5,7813
sbm42621,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7814
sbm42595,NULL,NULL,NULL,topup,topup,3000,1,20,20,5,9,9,7815
sbm42553,NULL,NULL,NULL,debit,debit,15,1,17,34,2,20,9,7816
sbm42536,NULL,NULL,NULL,topup,topup,50,1,12,28,4,9,6,7817
sbm42532,NULL,NULL,NULL,dvcashin_rev,dvcashin_rev,1362,1,10,30,4,7,4,7818
sbm42532,NULL,NULL,NULL,credit,topup_scb,483,1,20,6,1,5,12,7819
sbm68097,NULL,NULL,NULL,credit,topup_scb,100,1,12,46,5,11,11,7820
sbm68097,NULL,NULL,NULL,debit,debit,13,1,19,50,4,29,9,7821
sbm42532,NULL,NULL,NULL,credit,special_topup,30,1,14,44,3,20,4,7822
sbm42404,NULL,NULL,NULL,topup,topup,15,1,9,33,3,22,6,7823
sbm68097,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,8,25,3,16,11,7824
sbm42372,NULL,NULL,NULL,credit,special_topup,50,1,14,39,4,7,4,7825
sbm68097,NULL,NULL,NULL,transferin,transferin,100,1,21,39,2,27,9,7826
sbm68097,NULL,NULL,NULL,transferout,transferout,100,1,21,34,2,27,9,7827
sbm68110,NULL,NULL,NULL,credit,topup_scb,1300,1,17,13,5,11,11,7828
sbm42307,NULL,NULL,NULL,credit,topup_kbank,250,1,16,42,1,26,12,7829
sbm42302,NULL,NULL,NULL,credit,topup_kbank,15000,1,9,55,4,10,11,7830
sbm42302,NULL,NULL,NULL,credit,special_topup,50,1,17,21,3,30,3,7831
sbm423,NULL,NULL,NULL,transferout,transferout,100,1,17,20,3,21,9,7832
sbm423,NULL,NULL,NULL,transferin,transferin,19,1,16,48,5,3,6,7833
sbm423,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,17,47,0,11,12,7834
sbm423,NULL,NULL,NULL,debit,transfer_bankscb,100,1,11,13,2,18,10,7835
sbm68140,NULL,NULL,NULL,debit,topup_bank,2000,1,12,15,3,21,9,7836
sbm68140,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,3,16,1,12,12,7837
sbm423,NULL,NULL,NULL,debit,payment,69,1,12,23,4,1,12,7838
sbm68205,NULL,NULL,NULL,topup,topup,100,1,15,29,2,20,9,7839
sbm42261,NULL,NULL,NULL,topup,topup,200,1,7,0,5,21,1,7840
sbm42261,NULL,NULL,NULL,credit,commission,50,1,8,7,1,12,9,7841
sbm42257,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,8,1,14,0,4,24,11,7842
sbm68278,NULL,NULL,NULL,credit,topup_scb,100,1,9,10,6,12,11,7843
sbm130,NULL,NULL,NULL,transferout,transferout,680,1,11,15,6,12,3,7844
sbm42257,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,18,5,1,31,10,7845
sbm68278,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,5,57,5,7,10,7846
sbm68278,NULL,NULL,NULL,debit,transfer_bank_scbpayment,75,1,17,20,4,8,12,7847
sbm42257,NULL,NULL,NULL,credit,topup_scb,30,1,15,21,1,7,11,7848
sbm42235,NULL,NULL,NULL,debit,transfer_bank_scbpayment,429,1,18,3,4,22,12,7849
sbm42232,NULL,NULL,NULL,topup,topup,20,1,9,59,3,15,6,7850
sbm42232,NULL,NULL,NULL,dvcashin_rev,dvcashin_rev,10,1,10,0,3,15,6,7851
sbm68298,NULL,NULL,NULL,debit,transfer_bank_scbpayment,400,1,6,25,6,12,11,7852
sbm42232,NULL,NULL,NULL,dvcashin,dvcashin,10,1,10,0,3,15,6,7853
sbm42212,NULL,NULL,NULL,transferout,transferout,100,1,14,58,1,21,2,7854
sbm42212,NULL,NULL,NULL,transferin,transferin,200,1,18,7,4,10,2,7855
sbm422,NULL,NULL,NULL,transferin,transferin,620,1,15,8,1,31,1,7856
sbm68325,NULL,NULL,NULL,credit,topup_kbank,100,1,15,50,5,11,11,7857
sbm68325,NULL,NULL,NULL,credit,topup_ktb,100,1,15,51,5,11,11,7858
sbm68325,NULL,NULL,NULL,credit,topup_scb,500,1,15,48,5,11,11,7859
sbm68325,NULL,NULL,NULL,debit,debit,14,1,17,42,2,4,10,7860
sbm130,NULL,NULL,NULL,transferin,transferin,120,1,10,35,4,17,2,7861
sbm422,NULL,NULL,NULL,debit_rev,debit_rev,2000,1,8,5,4,12,5,7862
sbm422,NULL,NULL,NULL,debit,topup_bank,2000,1,8,5,4,12,5,7863
sbm422,NULL,NULL,NULL,credit,promotion,5,1,9,33,2,22,2,7864
sbm42190,NULL,NULL,NULL,debit,payrolltopup,1200,1,12,44,2,15,2,7865
sbm42156,NULL,NULL,NULL,credit,commission,0.35,1,14,30,6,11,6,7866
sbm421,NULL,NULL,NULL,debit,transfer_bankscb,24.14,1,7,12,1,17,10,7867
sbm68364,NULL,NULL,NULL,debit,topup_bank,200,1,13,25,4,22,9,7868
sbm13,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,100,1,10,8,1,19,12,7869
sbm68367,NULL,NULL,NULL,debit,topup_bank,100,1,12,59,5,23,9,7870
sbm68367,NULL,NULL,NULL,topup,topup,100,1,11,59,5,23,9,7871
sbm421,NULL,NULL,NULL,debit,topup_bank,103,1,7,18,0,2,10,7872
sbm42059,NULL,NULL,NULL,debit,payment,115,1,18,12,0,9,10,7873
sbm42033,NULL,NULL,NULL,credit,special_topup,50,1,14,0,4,31,3,7874
sbm42033,NULL,NULL,NULL,credit,commission,3.5,1,17,41,3,11,5,7875
sbm42,NULL,NULL,NULL,debit,topup_bank,1000,1,16,23,4,15,9,7876
sbm42,NULL,NULL,NULL,debit,payment,120,1,15,4,4,8,12,7877
sbm41926,NULL,NULL,NULL,dvcashin_rev,dvcashin_rev,20,1,10,24,2,13,12,7878
sbm41926,NULL,NULL,NULL,credit,special_topup,50,1,14,39,4,7,4,7879
sbm41885,NULL,NULL,NULL,topupfee,topupfee,12,1,16,36,1,29,8,7880
sbm41885,NULL,NULL,NULL,topup,topup,10000,1,16,36,1,29,8,7881
sbm41885,NULL,NULL,NULL,dvcashin,dvcashin,10,1,15,47,1,20,6,7882
sbm41885,NULL,NULL,NULL,debit,debit,9988,1,16,36,1,29,8,7883
sbm68411,NULL,NULL,NULL,credit,promotion,5,1,13,52,1,3,10,7884
sbm68411,NULL,NULL,NULL,debit,debit,55,1,15,30,6,1,10,7885
sbm41885,NULL,NULL,NULL,credit,special_topup,50,1,15,58,5,1,4,7886
sbm41885,NULL,NULL,NULL,credit,commission,0.35,1,15,47,1,20,6,7887
sbm91,NULL,NULL,NULL,debit,topup_bank,2000,1,18,11,5,16,9,7888
sbm41881,NULL,NULL,NULL,topup,topup,50,1,15,35,2,1,11,7889
sbm68419,NULL,NULL,NULL,debit,debit,200,1,9,26,5,30,9,7890
sbm41881,NULL,NULL,NULL,debit,prepaid_ais,50,1,17,37,6,10,12,7891
sbm41824,NULL,NULL,NULL,topup,topup,50,1,12,9,2,30,8,7892
sbm68419,NULL,NULL,NULL,debit_rev,debit_rev,200,1,9,26,5,30,9,7893
sbm41824,NULL,NULL,NULL,debit,topup_bank,200,1,16,20,0,25,9,7894
sbm68421,NULL,NULL,NULL,credit,topup_scb,100,1,12,46,5,11,11,7895
sbm68421,NULL,NULL,NULL,debit,debit,17,1,19,51,4,29,9,7896
sbm41824,NULL,NULL,NULL,credit,special_topup,50,1,16,48,5,25,3,7897
sbm41824,NULL,NULL,NULL,credit,commission,100,1,8,7,1,12,9,7898
sbm68421,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,8,29,3,16,11,7899
sbm418,NULL,NULL,NULL,transferin,transferin,210,1,13,8,5,4,2,7900
sbm68421,NULL,NULL,NULL,transferin,transferin,100,1,21,34,2,27,9,7901
sbm68421,NULL,NULL,NULL,transferout,transferout,100,1,21,39,2,27,9,7902
sbm91,NULL,NULL,NULL,debit,transfer_bank_scbpayment,1000,1,8,55,1,31,10,7903
sbm41746,NULL,NULL,NULL,credit,topup_ktb,500,1,16,57,0,6,11,7904
sbm41746,NULL,NULL,NULL,credit,topup_kbank,100,1,10,19,3,21,12,7905
sbm417,NULL,NULL,NULL,transferin,transferin,1375,1,9,39,4,3,2,7906
sbm41681,NULL,NULL,NULL,debit,transfer_bank_scbpayment,1100,1,20,14,5,28,10,7907
sbm41681,NULL,NULL,NULL,debit,transfer_bankscb,665,1,18,35,3,26,10,7908
sbm41681,NULL,NULL,NULL,debit,topup_bank,1000,1,9,29,6,1,10,7909
sbm41681,NULL,NULL,NULL,credit,special_topup,50,1,10,7,2,29,3,7910
sbm41518,NULL,NULL,NULL,fee,fee,15,1,6,52,2,9,8,7911
sbm41518,NULL,NULL,NULL,debit,topup_bank,200,1,6,52,2,9,8,7912
sbm41518,NULL,NULL,NULL,credit,special_topup,50,1,17,21,3,30,3,7913
sbm414,NULL,NULL,NULL,fee,fee,15,1,19,20,1,1,8,7914
sbm414,NULL,NULL,NULL,debit,transfer_bank_scbpayment,300,1,14,53,1,31,10,7915
sbm414,NULL,NULL,NULL,debit,topup_bank,300,1,19,20,1,1,8,7916
sbm68539,NULL,NULL,NULL,topup,topup,109,1,16,27,4,22,9,7917
sbm41393,NULL,NULL,NULL,credit,special_topup,50,1,15,58,5,1,4,7918
sbm41393,NULL,NULL,NULL,credit,refundsettlement,27.63,1,16,33,1,25,7,7919
sbm41384,NULL,NULL,NULL,topup,topup,90,1,23,2,0,21,8,7920
sbm41352,NULL,NULL,NULL,transferout,transferout,10,1,19,31,1,13,6,7921
sbm41352,NULL,NULL,NULL,topup,topup,100,1,15,37,1,23,5,7922
sbm41352,NULL,NULL,NULL,credit,promotion,50,1,15,5,4,26,5,7923
sbm68583,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,14,27,5,7,10,7924
sbm41316,NULL,NULL,NULL,credit,topup_bbl,20,1,13,18,0,13,11,7925
sbm68607,NULL,NULL,NULL,credit,topup_kbank,255,1,17,11,5,11,11,7926
sbm68607,NULL,NULL,NULL,credit,topup_ktb,200,1,14,48,5,11,11,7927
sbm41316,NULL,NULL,NULL,credit,refundsettlement,9.95,1,16,8,3,2,11,7928
sbm413,NULL,NULL,NULL,debit,transfer_bankscb,185,1,10,45,1,17,10,7929
sbm68607,NULL,NULL,NULL,debit,transfer_bankscb,150,1,0,22,5,7,10,7930
sbm413,NULL,NULL,NULL,credit,promotion,5,1,14,21,4,10,3,7931
sbm105,NULL,NULL,NULL,debit,topup_bank,492,1,11,41,1,16,5,7932
sbm41294,NULL,NULL,NULL,dvcashin_rev,dvcashin_rev,10,1,15,4,0,18,12,7933
sbm41294,NULL,NULL,NULL,credit,topup_scb,40,1,17,48,6,24,12,7934
sbm41294,NULL,NULL,NULL,credit,topup_ktb,73,1,19,3,3,30,11,7935
sbm41191,NULL,NULL,NULL,debit_rev,debit_rev,75,1,17,46,1,23,5,7936
sbm68614,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,14,44,5,7,10,7937
sbm41121,NULL,NULL,NULL,credit,feecommission,2,1,11,17,5,5,8,7938
sbm68619,NULL,NULL,NULL,credit,topup_kbanktopup,100,1,6,43,4,1,12,7939
sbm91,NULL,NULL,NULL,transferin,transferin,300,1,13,23,3,2,2,7940
sbm41080,NULL,NULL,NULL,debit,transfer_bankscb,10,1,22,13,2,11,10,7941
sbm41073,NULL,NULL,NULL,debit_rev,debit_rev,2000,1,13,33,5,20,5,7942
sbm41071,NULL,NULL,NULL,debit,transfer_bank_scbpayment,2000,1,18,10,5,11,11,7943
sbm41056,NULL,NULL,NULL,debit,transfer_bank_scbpayment,5,1,11,30,4,1,12,7944
sbm41056,NULL,NULL,NULL,debit,debit,100,1,19,30,1,1,8,7945
sbm41035,NULL,NULL,NULL,topup,topup,20,1,2,51,4,29,9,7946
sbm41007,NULL,NULL,NULL,topup,topup,100,1,17,51,4,28,4,7947
sbm41007,NULL,NULL,NULL,credit,feecommission,3,1,17,58,4,28,4,7948
sbm41007,NULL,NULL,NULL,credit,commission,0.35,1,17,56,4,28,4,7949
sbm68661,NULL,NULL,NULL,credit,topup_scb,150,1,10,28,5,7,10,7950
sbm410,NULL,NULL,NULL,debit_rev,debit_rev,1800,1,13,24,2,17,5,7951
sbm410,NULL,NULL,NULL,debit,transfer_bank_scbpayment,300,1,15,49,4,29,12,7952
sbm40945,NULL,NULL,NULL,debit,topup_bank,100,1,14,22,1,19,9,7953
sbm40930,NULL,NULL,NULL,topup,topup,500,1,13,29,2,19,7,7954
sbm40930,NULL,NULL,NULL,credit,special_topup,50,1,10,7,2,29,3,7955
sbm40874,NULL,NULL,NULL,topup,topup,100,1,14,1,6,29,1,7956
sbm40874,NULL,NULL,NULL,credit,commission,0.35,1,14,46,3,9,2,7957
sbm40840,NULL,NULL,NULL,debit,debit,30,1,21,56,4,15,9,7958
sbm91,NULL,NULL,NULL,transferout,transferout,100,1,12,39,4,20,1,7959
sbm68709,NULL,NULL,NULL,debit,transfer_bankscb,700,1,8,41,6,8,10,7960
sbm40840,NULL,NULL,NULL,credit,special_topup,50,1,15,58,5,1,4,7961
sbm40838,NULL,NULL,NULL,credit,special_topup,50,1,10,7,2,29,3,7962
sbm68728,NULL,NULL,NULL,debit,transfer_bankscb,102,1,12,38,5,7,10,7963
sbm40814,NULL,NULL,NULL,transferout,transferout,2000,1,13,38,5,6,5,7964
sbm68743,NULL,NULL,NULL,debit,topup_bank,100,1,21,40,1,3,10,7965
sbm68743,NULL,NULL,NULL,topup,topup,100,1,21,38,1,3,10,7966
sbm40814,NULL,NULL,NULL,transferin,transferin,2000,1,0,10,6,7,5,7967
sbm40814,NULL,NULL,NULL,debit_rev,debit_rev,1600.9,1,11,15,2,31,5,7968
sbm40814,NULL,NULL,NULL,credit,special_topup,50,1,10,7,2,29,3,7969
sbm40803,NULL,NULL,NULL,debit,prepaid_ais,20,1,11,2,0,20,11,7970
sbm40803,NULL,NULL,NULL,credit,commission,1.05,1,15,59,2,29,11,7971
sbm40732,NULL,NULL,NULL,fee,fee,15,1,22,40,3,27,7,7972
sbm40732,NULL,NULL,NULL,debit,topup_bank,15,1,22,40,3,27,7,7973
sbm40679,NULL,NULL,NULL,transferin,transferin,600,1,16,33,5,7,1,7974
sbm40674,NULL,NULL,NULL,topup,topup,100,1,16,52,1,23,5,7975
sbm40674,NULL,NULL,NULL,credit,promotion,50,1,15,5,4,26,5,7976
sbm40661,NULL,NULL,NULL,topup,topup,60,1,15,18,4,6,10,7977
sbm40655,NULL,NULL,NULL,topup,topup,1100,1,19,50,6,11,6,7978
sbm40655,NULL,NULL,NULL,dvcashin,dvcashin,1010,1,19,52,6,11,6,7979
sbm40655,NULL,NULL,NULL,credit,feecommission,10,1,19,52,6,11,6,7980
sbm40494,NULL,NULL,NULL,credit,special_topup,50,1,17,21,3,30,3,7981
sbm40472,NULL,NULL,NULL,credit,special_topup,50,1,17,21,3,30,3,7982
sbm40410,NULL,NULL,NULL,topup,topup,100,1,9,52,1,30,5,7983
sbm13,NULL,NULL,NULL,debit,prepaid_ais,30,1,18,2,2,20,12,7984
sbm40410,NULL,NULL,NULL,debit,debit,10,1,17,49,6,3,9,7985
sbm13,NULL,NULL,NULL,credit,topup_scb,400,1,13,6,5,23,12,7986
sbm40349,NULL,NULL,NULL,transferin,transferin,7,1,10,14,4,29,9,7987
sbm68797,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,11,40,5,2,12,7988
sbm68797,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,10,1,14,30,5,11,11,7989
sbm40349,NULL,NULL,NULL,topup,topup,100,1,18,48,3,6,7,7990
sbm68797,NULL,NULL,NULL,transferin,transferin,9,1,14,14,4,3,11,7991
sbm68805,NULL,NULL,NULL,debit,transfer_bankscb,100,1,12,23,3,12,10,7992
sbm68805,NULL,NULL,NULL,topup,topup,100,1,14,46,1,10,10,7993
sbm40349,NULL,NULL,NULL,credit,topup_kbank,50,1,7,59,1,21,11,7994
sbm403,NULL,NULL,NULL,debit,transfer_bank_scbpayment,400,1,20,15,1,28,11,7995
sbm40288,NULL,NULL,NULL,credit,special_topup,50,1,16,48,5,25,3,7996
sbm402,NULL,NULL,NULL,debit,payment,60,1,14,47,5,4,11,7997
sbm40165,NULL,NULL,NULL,topup,topup,100,1,16,39,1,14,3,7998
sbm40165,NULL,NULL,NULL,debit,debit,20,1,9,47,3,6,7,7999
sbm68839,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,22,30,4,6,10,8000
sbm40165,NULL,NULL,NULL,credit,commission,0.35,1,10,52,2,5,4,8001
sbm68845,NULL,NULL,NULL,credit,topup_scb,110,1,12,53,6,5,11,8002
sbm68845,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,33,1,9,15,0,6,11,8003
sbm40101,NULL,NULL,NULL,debit_rev,debit_rev,2000,1,19,17,5,23,9,8004
sbm1299,NULL,NULL,NULL,fee,fee,15,1,16,26,0,24,7,8005
sbm40101,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,6,37,5,7,10,8006
sbm4,NULL,NULL,NULL,debit,prepaid_ais,10,1,0,13,6,3,12,8007
sbm1292,NULL,NULL,NULL,fee,fee,15,1,13,44,4,1,9,8008
sbm1292,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,8,1,14,0,4,24,11,8009
sbm6885,NULL,NULL,NULL,topup,topup,20,1,14,6,3,12,1,8010
sbm129,NULL,NULL,NULL,transferin,transferin,9,1,17,7,4,27,1,8011
sbm4,NULL,NULL,NULL,debit,payment,5,1,18,10,1,31,10,8012
sbm129,NULL,NULL,NULL,credit,topup_scb,40,1,21,12,6,26,11,8013
sbm4,NULL,NULL,NULL,credit,transfer_in_sbm_sbm,170,1,9,11,3,21,12,8014
sbm4,NULL,NULL,NULL,credit,topup_bay,10,1,15,55,1,19,12,8015
sbm68850,NULL,NULL,NULL,debit_rev,debit_rev,2000,1,14,12,3,28,9,8016
sbm399,NULL,NULL,NULL,fee,fee,15,1,11,42,0,28,8,8017
sbm39882,NULL,NULL,NULL,debit,transfer_bank_scbpayment,50,1,13,5,2,20,12,8018
sbm39823,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,170,1,9,11,3,21,12,8019
sbm128,NULL,NULL,NULL,topup,topup,100,1,16,52,5,21,10,8020
sbm68852,NULL,NULL,NULL,debit,transfer_bankscb,2000,1,6,33,5,7,10,8021
sbm68852,NULL,NULL,NULL,debit,transfer_bank_scbpayment,100,1,11,35,5,2,12,8022
sbm68852,NULL,NULL,NULL,debit,transfer_out_sbm_sbm,10,1,14,39,5,11,11,8023
sbm39823,NULL,NULL,NULL,credit,topup_scb,170,1,12,6,4,15,12,8024
sbm39823,NULL,NULL,NULL,credit,topup_kbank,300,1,17,45,2,13,12,8025
